"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-18179","EDRMarch2014b","Published document","2019-06-18","https://esterotoday.com/edrmarch2014b/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMarch2014b.pdf","","","EDRMarch2014b EDRMarch2014b"
"document","doc-18178","EDRMarch2014","Published document","2019-06-18","https://esterotoday.com/edrmarch2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMarch2014.pdf","","","EDRMarch2014 EDRMarch2014"
"document","doc-18177","EDRMar2015","Published document","2019-06-18","https://esterotoday.com/edrmar2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMar2015.pdf","","","EDRMar2015 EDRMar2015"
"document","doc-18176","EDRJuneJuly2015","Published document","2019-06-18","https://esterotoday.com/edrjunejuly2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJuneJuly2015.pdf","","","EDRJuneJuly2015 EDRJuneJuly2015"
"document","doc-18175","EDRJune2018","Published document","2019-06-18","https://esterotoday.com/edrjune2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJune2018.pdf","","","EDRJune2018 EDRJune2018"
"document","doc-18174","EDRJune2017","Published document","2019-06-18","https://esterotoday.com/edrjune2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJune2017.pdf","","","EDRJune2017 EDRJune2017"
"document","doc-18173","EDRJuly2018","Published document","2019-06-18","https://esterotoday.com/edrjuly2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJuly2018.pdf","","","EDRJuly2018 EDRJuly2018"
"document","doc-18172","EDRJuly2017b","Published document","2019-06-18","https://esterotoday.com/edrjuly2017b/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJuly2017b.pdf","","","EDRJuly2017b EDRJuly2017b"
"document","doc-18171","EDRJanuary2019","Published document","2019-06-18","https://esterotoday.com/edrjanuary2019/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJanuary2019.pdf","","","EDRJanuary2019 EDRJanuary2019"
"document","doc-18170","EDRJan2018","Published document","2019-06-18","https://esterotoday.com/edrjan2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJan2018.pdf","","","EDRJan2018 EDRJan2018"
"document","doc-18169","EDRJan2017b","Published document","2019-06-18","https://esterotoday.com/edrjan2017b/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJan2017b.pdf","","","EDRJan2017b EDRJan2017b"
"document","doc-18168","EDRJan2015","Published document","2019-06-18","https://esterotoday.com/edrjan2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJan2015.pdf","","","EDRJan2015 EDRJan2015"
"document","doc-18167","EDRJan2014","Published document","2019-06-18","https://esterotoday.com/edrjan2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRJan2014.pdf","","","EDRJan2014 EDRJan2014"
"document","doc-18166","EDRFeb2018","Published document","2019-06-18","https://esterotoday.com/edrfeb2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2018.pdf","","","EDRFeb2018 EDRFeb2018"
"document","doc-18165","EDRFeb2017-1","Published document","2019-06-18","https://esterotoday.com/edrfeb2017-1/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2017-1.pdf","","","EDRFeb2017-1 EDRFeb2017-1"
"document","doc-18164","EDRFeb2017","Published document","2019-06-18","https://esterotoday.com/edrfeb2017-2/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2017.pdf","","","EDRFeb2017 EDRFeb2017"
"document","doc-18163","EDRFeb2015","Published document","2019-06-18","https://esterotoday.com/edrfeb2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2015.pdf","","","EDRFeb2015 EDRFeb2015"
"document","doc-18162","EDRFeb2014.doc","Published document","2019-06-18","https://esterotoday.com/edrfeb2014-doc/","https://esterotoday.com/wp-content/uploads/2019/06/EDRFeb2014.doc.pdf","","","EDRFeb2014.doc EDRFeb2014.doc"
"document","doc-18161","EDRDecember2018","Published document","2019-06-18","https://esterotoday.com/edrdecember2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDecember2018.pdf","","","EDRDecember2018 EDRDecember2018"
"document","doc-18160","EDRDec20141","Published document","2019-06-18","https://esterotoday.com/edrdec20141/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec20141.pdf","","","EDRDec20141 EDRDec20141"
"document","doc-18159","EDRDec2017","Published document","2019-06-18","https://esterotoday.com/edrdec2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec2017.pdf","","","EDRDec2017 EDRDec2017"
"document","doc-18158","EDRDec2015b","Published document","2019-06-18","https://esterotoday.com/edrdec2015b/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec2015b.pdf","","","EDRDec2015b EDRDec2015b"
"document","doc-18157","EDRDec2014","Published document","2019-06-18","https://esterotoday.com/edrdec2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRDec2014.pdf","","","EDRDec2014 EDRDec2014"
"document","doc-18156","EDRAugust2018","Published document","2019-06-18","https://esterotoday.com/edraugust2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2018.pdf","","","EDRAugust2018 EDRAugust2018"
"document","doc-18155","EDRAugust2014","Published document","2019-06-18","https://esterotoday.com/edraugust2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAugust2014.pdf","","","EDRAugust2014 EDRAugust2014"
"document","doc-18154","EDRAug2017","Published document","2019-06-18","https://esterotoday.com/edraug2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRAug2017.pdf","","","EDRAug2017 EDRAug2017"
"document","doc-18153","EDRApril2019","Published document","2019-06-18","https://esterotoday.com/edrapril2019/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApril2019.pdf","","","EDRApril2019 EDRApril2019"
"document","doc-18150","EDRNov2013","Published document","2019-06-18","https://esterotoday.com/edrnov2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNov2013.pdf","","","EDRNov2013 EDRNov2013"
"document","doc-18145","October-2007EDR","Published document","2019-06-18","https://esterotoday.com/october-2007edr/","https://esterotoday.com/wp-content/uploads/2019/06/October-2007EDR.pdf","","","October-2007EDR October-2007EDR"
"document","doc-18144","March2010EDR","Published document","2019-06-18","https://esterotoday.com/march2010edr/","https://esterotoday.com/wp-content/uploads/2019/06/March2010EDR.pdf","","","March2010EDR March2010EDR"
"document","doc-18143","EsteroDevelopmentReportOctober2008","Published document","2019-06-18","https://esterotoday.com/esterodevelopmentreportoctober2008/","https://esterotoday.com/wp-content/uploads/2019/06/EsteroDevelopmentReportOctober2008.pdf","","","EsteroDevelopmentReportOctober2008 EsteroDevelopmentReportOctober2008"
"document","doc-18142","EsteroDevelopmentReportNovember2008","Published document","2019-06-18","https://esterotoday.com/esterodevelopmentreportnovember2008/","https://esterotoday.com/wp-content/uploads/2019/06/EsteroDevelopmentReportNovember2008.pdf","","","EsteroDevelopmentReportNovember2008 EsteroDevelopmentReportNovember2008"
"document","doc-18141","EsteroDevelopmentReportMay2008","Published document","2019-06-18","https://esterotoday.com/esterodevelopmentreportmay2008/","https://esterotoday.com/wp-content/uploads/2019/06/EsteroDevelopmentReportMay2008.pdf","","","EsteroDevelopmentReportMay2008 EsteroDevelopmentReportMay2008"
"document","doc-18140","Estero-Development-Report-March-2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-march-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-March-2008.pdf","","","Estero-Development-Report-March-2008 Estero-Development-Report-March-2008"
"document","doc-18139","EsteroDevelopmentReportJune2008","Published document","2019-06-18","https://esterotoday.com/esterodevelopmentreportjune2008/","https://esterotoday.com/wp-content/uploads/2019/06/EsteroDevelopmentReportJune2008.pdf","","","EsteroDevelopmentReportJune2008 EsteroDevelopmentReportJune2008"
"document","doc-18138","Estero-Development-Report-April-2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-april-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-April-2008.pdf","","","Estero-Development-Report-April-2008 Estero-Development-Report-April-2008"
"document","doc-18137","Estero Development Report Sept 2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-sept-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-Sept-2008.pdf","","","Estero Development Report Sept 2008 Estero Development Report Sept 2008"
"document","doc-18136","Estero Development Report Sept 2007","Published document","2019-06-18","https://esterotoday.com/estero-development-report-sept-2007/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-Sept-2007.pdf","","","Estero Development Report Sept 2007 Estero Development Report Sept 2007"
"document","doc-18135","Estero Development Report July 2007","Published document","2019-06-18","https://esterotoday.com/estero-development-report-july-2007/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-July-2007.pdf","","","Estero Development Report July 2007 Estero Development Report July 2007"
"document","doc-18134","Estero Development Report Jan 2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-jan-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-Jan-2008.pdf","","","Estero Development Report Jan 2008 Estero Development Report Jan 2008"
"document","doc-18133","Estero Development Report Feb 2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-feb-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-Feb-2008.pdf","","","Estero Development Report Feb 2008 Estero Development Report Feb 2008"
"document","doc-18132","Estero Development Report August 2008","Published document","2019-06-18","https://esterotoday.com/estero-development-report-august-2008/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-August-2008.pdf","","","Estero Development Report August 2008 Estero Development Report August 2008"
"document","doc-18131","Estero Development Report August 2007","Published document","2019-06-18","https://esterotoday.com/estero-development-report-august-2007/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-August-2007.pdf","","","Estero Development Report August 2007 Estero Development Report August 2007"
"document","doc-18130","Estero Development Report — Nov 2007","Published document","2019-06-18","https://esterotoday.com/estero-development-report-nov-2007/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-Nov-2007.pdf","","","Estero Development Report — Nov 2007 Estero Development Report -- Nov 2007"
"document","doc-18129","Estero Development Report — January 2006","Published document","2019-06-18","https://esterotoday.com/estero-development-report-january-2006/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-January-2006.pdf","","","Estero Development Report — January 2006 Estero Development Report -- January 2006"
"document","doc-18128","Estero Development Report — December 2007","Published document","2019-06-18","https://esterotoday.com/estero-development-report-december-2007/","https://esterotoday.com/wp-content/uploads/2019/06/Estero-Development-Report-December-2007.pdf","","","Estero Development Report — December 2007 Estero Development Report -- December 2007"
"document","doc-18127","EDRSeptember2012","Published document","2019-06-18","https://esterotoday.com/edrseptember2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSeptember2012.pdf","","","EDRSeptember2012 EDRSeptember2012"
"document","doc-18126","EDRSeptember2011","Published document","2019-06-18","https://esterotoday.com/edrseptember2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSeptember2011.pdf","","","EDRSeptember2011 EDRSeptember2011"
"document","doc-18125","EDRSeptember2010","Published document","2019-06-18","https://esterotoday.com/edrseptember2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSeptember2010.pdf","","","EDRSeptember2010 EDRSeptember2010"
"document","doc-18124","EDRSept2013","Published document","2019-06-18","https://esterotoday.com/edrsept2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSept2013.pdf","","","EDRSept2013 EDRSept2013"
"document","doc-18123","EDR-Sept-2009","Published document","2019-06-18","https://esterotoday.com/edr-sept-2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDR-Sept-2009.pdf","","","EDR-Sept-2009 EDR-Sept-2009"
"document","doc-18122","EDROctober2012","Published document","2019-06-18","https://esterotoday.com/edroctober2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDROctober2012.pdf","","","EDROctober2012 EDROctober2012"
"document","doc-18121","EDROctober2011","Published document","2019-06-18","https://esterotoday.com/edroctober2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDROctober2011.pdf","","","EDROctober2011 EDROctober2011"
"document","doc-18120","EDROctober2010","Published document","2019-06-18","https://esterotoday.com/edroctober2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDROctober2010.pdf","","","EDROctober2010 EDROctober2010"
"document","doc-18119","EDROct2013","Published document","2019-06-18","https://esterotoday.com/edroct2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDROct2013.pdf","","","EDROct2013 EDROct2013"
"document","doc-18118","EDRNovember2012","Published document","2019-06-18","https://esterotoday.com/edrnovember2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNovember2012.pdf","","","EDRNovember2012 EDRNovember2012"
"document","doc-18117","EDRNovember2011","Published document","2019-06-18","https://esterotoday.com/edrnovember2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNovember2011.pdf","","","EDRNovember2011 EDRNovember2011"
"document","doc-18116","EDRNovember2010","Published document","2019-06-18","https://esterotoday.com/edrnovember2010/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNovember2010.pdf","","","EDRNovember2010 EDRNovember2010"
"document","doc-18115","EDRNovember2009","Published document","2019-06-18","https://esterotoday.com/edrnovember2009/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNovember2009.pdf","","","EDRNovember2009 EDRNovember2009"
"document","doc-18114","EDRMay2013","Published document","2019-06-18","https://esterotoday.com/edrmay2013/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMay2013.pdf","","","EDRMay2013 EDRMay2013"
"document","doc-18113","EDRMay2012","Published document","2019-06-18","https://esterotoday.com/edrmay2012/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMay2012.pdf","","","EDRMay2012 EDRMay2012"
"document","doc-18112","EDRMay2011","Published document","2019-06-18","https://esterotoday.com/edrmay2011/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMay2011.pdf","","","EDRMay2011 EDRMay2011"
